Department,Department_Name,Division,Gender,Base_Salary,Overtime_Pay,Longevity_Pay,Grade,Grade range
ABS,Alcohol Beverage Services,ABS 85 Liquor and Wine Delivery Operations,M,55180.9023,1324.7,0,15,A
ABS,Alcohol Beverage Services,ABS 85 Liquor and Wine Delivery Operations,M,48974.9425,3.53,0,15,A
ABS,Alcohol Beverage Services,ABS 85 Liquor and Wine Delivery Operations,M,46256.8108,2471.47,0,10,A
ABS,Alcohol Beverage Services,ABS 85 Liquor and Wine Delivery Operations,M,75521,3009.89,0,15,A
ABS,Alcohol Beverage Services,ABS 85 Liquor and Wine Delivery Operations,M,61071.9447,1098.56,0,15,A
ABS,Alcohol Beverage Services,ABS 85 Liquor and Wine Delivery Operations,M,44806.3546,704.72,0,10,A
ABS,Alcohol Beverage Services,ABS 85 Liquor and Wine Delivery Operations,M,37792.025,178.84,0,10,A
ABS,Alcohol Beverage Services,ABS 85 Liquor and Wine Delivery Operations,M,75521,3714.72,0,15,A
ABS,Alcohol Beverage Services,ABS 85 Liquor and Wine Delivery Operations,M,56927.1383,8064.98,0,15,A
ABS,Alcohol Beverage Services,ABS 85 Liquor and Wine Delivery Operations,M,50772.2,1643.79,0,15,A
ABS,Alcohol Beverage Services,ABS 85 Liquor and Wine Delivery Operations,M,48333,1323.63,0,15,A
ABS,Alcohol Beverage Services,ABS 85 Liquor and Wine Delivery Operations,M,61490,2937.39,0,15,A
ABS,Alcohol Beverage Services,ABS 85 Liquor and Wine Delivery Operations,M,63000,1057.6,0,15,A
ABS,Alcohol Beverage Services,ABS 85 Liquor and WIne Loading,M,82436,16835.31,0,64,C
ABS,Alcohol Beverage Services,ABS 85 Liquor and WIne Loading,M,65648.8722,2661.07,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Liquor and WIne Loading,M,66562,778.28,1081.87,12,A
ABS,Alcohol Beverage Services,ABS 85 Liquor and WIne Loading,M,66562,3137.14,5118.63,12,A
ABS,Alcohol Beverage Services,ABS 85 Liquor and WIne Loading,M,92986,21856.36,0,67,C
ABS,Alcohol Beverage Services,ABS 85 Liquor and WIne Loading,M,66562,5233.48,5238.64,12,A
ABS,Alcohol Beverage Services,ABS 85 Liquor and WIne Loading,M,66562,11928.75,5157.13,12,A
ABS,Alcohol Beverage Services,ABS 85 Liquor and WIne Loading,M,66562,3032.56,1081.87,12,A
ABS,Alcohol Beverage Services,ABS 85 Liquor and WIne Loading,M,66562,1947.94,1081.89,12,A
ABS,Alcohol Beverage Services,ABS 85 Liquor and WIne Loading,M,55867.5427,12764.91,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Liquor and WIne Loading,M,55653.8877,1412.09,0,13,A
ABS,Alcohol Beverage Services,ABS 85 Liquor and WIne Loading,M,55483.0104,386.9,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Liquor and WIne Loading,M,51641.5688,971.42,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Liquor and WIne Loading,M,52833.9239,1265.9,0,13,A
ABS,Alcohol Beverage Services,ABS 85 Liquor and WIne Loading,M,48548.5257,3149.91,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Liquor and WIne Loading,M,48548.5257,2715.92,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Liquor and WIne Loading,M,46681.279,1255.07,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Liquor and WIne Loading,M,43724,32.12,0,13,A
ABS,Alcohol Beverage Services,ABS 85 Montrose,F,98228,0,0,68,C
ABS,Alcohol Beverage Services,ABS 85 Montrose,M,65140.88,2649.46,0,14,A
ABS,Alcohol Beverage Services,ABS 85 Montrose,M,68828.7375,1108.43,0,14,A
ABS,Alcohol Beverage Services,ABS 85 Montrose,F,62607.6301,1110.23,0,14,A
ABS,Alcohol Beverage Services,ABS 85 Montrose,M,68260.7805,2291.03,0,65,C
ABS,Alcohol Beverage Services,ABS 85 Montrose,M,56288.6346,3173.36,0,14,A
ABS,Alcohol Beverage Services,ABS 85 Montrose,M,24779.7931,1015.67,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Montrose,M,24047.6545,269.9,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Montrose,M,23234.4488,503.17,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Muddy Branch,M,94373.7146,444.81,0,68,C
ABS,Alcohol Beverage Services,ABS 85 Muddy Branch,M,82049.66,1532.12,0,65,C
ABS,Alcohol Beverage Services,ABS 85 Muddy Branch,M,63527.76,917.75,0,14,A
ABS,Alcohol Beverage Services,ABS 85 Muddy Branch,M,60694.9781,273.3,0,14,A
ABS,Alcohol Beverage Services,ABS 85 Muddy Branch,F,51455.0484,1609.93,0,14,A
ABS,Alcohol Beverage Services,ABS 85 Muddy Branch,M,21862,373.11,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Muddy Branch,M,21862,2291.7,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Muddy Branch,F,21862,286.9,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Muddy Branch,F,21862,25.87,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Olney,M,49448.8477,109.29,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Olney,M,82127.4773,0,0,68,C
ABS,Alcohol Beverage Services,ABS 85 Olney,F,86103.0016,0,0,65,C
ABS,Alcohol Beverage Services,ABS 85 Olney,M,72463,12.42,2204.94,14,A
ABS,Alcohol Beverage Services,ABS 85 Olney,M,57848.4861,57.5,0,14,A
ABS,Alcohol Beverage Services,ABS 85 Olney,M,43419.9888,119.86,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Olney,M,21862,89.99,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Poolesville,M,98228,0,4186.86,68,C
ABS,Alcohol Beverage Services,ABS 85 Poolesville,M,44574.4108,70.34,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Poolesville,F,22627.17,17.98,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Potomac,M,92106.5155,0,0,68,C
ABS,Alcohol Beverage Services,ABS 85 Potomac,F,52256.6,660.92,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Potomac,M,60694.9333,1040.42,0,14,A
ABS,Alcohol Beverage Services,ABS 85 Potomac,M,21862,806.57,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Potomac,M,68435.09,482.57,0,65,C
ABS,Alcohol Beverage Services,ABS 85 Potomac,M,44753.6894,802.94,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Potomac,F,50415.1203,753.3,0,14,A
ABS,Alcohol Beverage Services,ABS 85 Potomac,M,22540.3425,2770.32,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Purchasing,M,98228,0,6716.14,21,A
ABS,Alcohol Beverage Services,ABS 85 Purchasing,M,117424,0,0,72,C
ABS,Alcohol Beverage Services,ABS 85 Retail Administration,M,66562,142.24,5157.2,12,A
ABS,Alcohol Beverage Services,ABS 85 Retail Administration,M,117424,270.83,4913.3,72,C
ABS,Alcohol Beverage Services,ABS 85 Retail Administration,F,117424.005,0,3074.09,72,C
ABS,Alcohol Beverage Services,ABS 85 Retail Administration,M,111169.46,0,0,72,C
ABS,Alcohol Beverage Services,ABS 85 Retail Administration,F,84803.9412,122.46,0,65,C
ABS,Alcohol Beverage Services,ABS 85 Retail Administration,F,107367,0,4997.57,23,A
ABS,Alcohol Beverage Services,ABS 85 Retail Administration,M,175761.23,0,0,55,B
ABS,Alcohol Beverage Services,ABS 85 Retail Administration,M,117424,0,0,72,C
ABS,Alcohol Beverage Services,ABS 85 Retail Administration,M,137728,0,0,55,B
ABS,Alcohol Beverage Services,ABS 85 Seneca Meadows,M,94477.7519,2181.55,0,68,C
ABS,Alcohol Beverage Services,ABS 85 Seneca Meadows,F,64060.9766,886.16,0,14,A
ABS,Alcohol Beverage Services,ABS 85 Seneca Meadows,M,31655.1616,0,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Seneca Meadows,M,68435.09,871.21,0,65,C
ABS,Alcohol Beverage Services,ABS 85 Seneca Meadows,F,41933.6253,260.08,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Seneca Meadows,M,24047.6545,294.69,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Seneca Meadows,M,50348.4033,353.42,0,14,A
ABS,Alcohol Beverage Services,ABS 85 Seneca Meadows,F,22540.3425,16.57,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Seneca Meadows,M,48101.02,3281.38,0,14,A
ABS,Alcohol Beverage Services,ABS 85 Silver Spring,M,62607.6289,148.05,0,14,A
ABS,Alcohol Beverage Services,ABS 85 Silver Spring,M,68260.8268,0,0,65,C
ABS,Alcohol Beverage Services,ABS 85 Silver Spring,F,46144.8787,904.16,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Silver Spring,M,23340.6394,685.65,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Silver Spring,M,23340.6394,81.54,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Silver Spring,M,21862,192,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Silver Spring,M,87284.654,0,0,68,C
ABS,Alcohol Beverage Services,ABS 85 Special Order Liquor and Wine Warehouse Operations,M,66562,4004.92,4371.03,12,A
ABS,Alcohol Beverage Services,ABS 85 Special Order Liquor and Wine Warehouse Operations,M,68742.0771,13360.02,0,64,C
ABS,Alcohol Beverage Services,ABS 85 Special Order Liquor and Wine Warehouse Operations,M,51641.6007,1420.26,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Special Order Liquor and Wine Warehouse Operations,M,57790.6009,5457.23,0,13,A
ABS,Alcohol Beverage Services,ABS 85 Special Order Liquor and Wine Warehouse Operations,M,54843.3646,4371.05,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Special Order Liquor and Wine Warehouse Operations,M,51429.5317,335.88,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Special Order Liquor and Wine Warehouse Operations,M,46468.63,2349.89,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Special Order Liquor and Wine Warehouse Operations,M,48094.0282,545.46,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Stock Liquor and Wine Warehouse Operations,M,69342,850.47,173.61,13,A
ABS,Alcohol Beverage Services,ABS 85 Stock Liquor and Wine Warehouse Operations,M,82436,6822.92,0,64,C
ABS,Alcohol Beverage Services,ABS 85 Stock Liquor and Wine Warehouse Operations,M,69342,1863.09,1128.52,13,A
ABS,Alcohol Beverage Services,ABS 85 Stock Liquor and Wine Warehouse Operations,M,69342,2172.14,260.43,13,A
ABS,Alcohol Beverage Services,ABS 85 Stock Liquor and Wine Warehouse Operations,M,92986,2335.53,0,67,C
ABS,Alcohol Beverage Services,ABS 85 Stock Liquor and Wine Warehouse Operations,M,69342,2070.93,3276.22,13,A
ABS,Alcohol Beverage Services,ABS 85 Stock Liquor and Wine Warehouse Operations,M,69342,300.7,5380.06,13,A
ABS,Alcohol Beverage Services,ABS 85 Stock Liquor and Wine Warehouse Operations,M,62226.1942,1401.61,0,13,A
ABS,Alcohol Beverage Services,ABS 85 Stock Liquor and Wine Warehouse Operations,M,56221.2677,2271.67,0,13,A
ABS,Alcohol Beverage Services,ABS 85 Stock Liquor and Wine Warehouse Operations,M,47882.6381,1111.78,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Stock Liquor and Wine Warehouse Operations,M,50499.9832,1894.7,0,13,A
ABS,Alcohol Beverage Services,ABS 85 Stock Liquor and Wine Warehouse Operations,M,48230,684.2,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Walnut Hill,M,98228,0,0,68,C
ABS,Alcohol Beverage Services,ABS 85 Walnut Hill,F,86103,0,0,65,C
ABS,Alcohol Beverage Services,ABS 85 Walnut Hill,F,45774.7154,456.36,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Walnut Hill,M,62820.332,1219.22,0,14,A
ABS,Alcohol Beverage Services,ABS 85 Walnut Hill,M,57456.09,2348.19,0,14,A
ABS,Alcohol Beverage Services,ABS 85 Walnut Hill,M,41933.6288,267.73,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Walnut Hill,M,24779.5525,999.65,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Walnut Hill,F,21862,77.27,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Westwood,M,88161.3,211.09,0,68,C
ABS,Alcohol Beverage Services,ABS 85 Westwood,F,77645.6561,0,0,65,C
ABS,Alcohol Beverage Services,ABS 85 Westwood,M,27949.1632,37.81,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Westwood,M,72463,475.6,0,14,A
ABS,Alcohol Beverage Services,ABS 85 Westwood,M,45774.7154,1303.13,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Westwood,F,63215.24,1576.18,0,14,A
ABS,Alcohol Beverage Services,ABS 85 Westwood,M,21862,43.28,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Wheaton,M,72463,1350.22,5633.78,14,A
ABS,Alcohol Beverage Services,ABS 85 Wheaton,M,93713.3,655.47,0,68,C
ABS,Alcohol Beverage Services,ABS 85 Wheaton,M,52256.6,126.72,1276.43,12,A
ABS,Alcohol Beverage Services,ABS 85 Wheaton,M,52256.6,448.45,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Wheaton,M,62607.6301,1674.66,0,14,A
ABS,Alcohol Beverage Services,ABS 85 Wheaton,M,64734.01,457.51,0,65,C
ABS,Alcohol Beverage Services,ABS 85 Wheaton,M,19494.5,168.48,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Wheaton,M,21862,0,0,12,A
ABS,Alcohol Beverage Services,ABS 85 White Oak,M,98228,908.86,0,68,C
ABS,Alcohol Beverage Services,ABS 85 White Oak,M,52256.6,280.56,0,12,A
ABS,Alcohol Beverage Services,ABS 85 White Oak,M,86103,0,3665.62,65,C
ABS,Alcohol Beverage Services,ABS 85 White Oak,F,45774.7317,21.94,0,12,A
ABS,Alcohol Beverage Services,ABS 85 White Oak,M,26326.1253,148.05,0,12,A
ABS,Alcohol Beverage Services,ABS 85 White Oak,M,42484.2127,0,0,12,A
ABS,Alcohol Beverage Services,ABS 85 White Oak,M,62607.6289,2424.98,0,14,A
ABS,Alcohol Beverage Services,ABS 85 White Oak,M,60694.9461,2764.86,0,14,A
ABS,Alcohol Beverage Services,ABS 85 White Oak,M,23340.6394,129.5,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Wholesale Administration,M,117424,0,0,72,C
ABS,Alcohol Beverage Services,ABS 85 Wholesale Administration,M,144631.86,0,0,56,B
ABS,Alcohol Beverage Services,ABS 85 Wholesale Administration,M,156272.3,0,0,55,B
ABS,Alcohol Beverage Services,ABS 85 Wholesale Administration,M,111843.34,22652.38,0,56,B
ABS,Alcohol Beverage Services,ABS 85 Wholesale Administration,M,106208.89,0,0,56,B
ABS,Alcohol Beverage Services,ABS 85 Wholesale Operations,F,98228,0,7816.14,21,A
ABS,Alcohol Beverage Services,ABS 85 Wholesale Operations,M,98228,0,7816.14,21,A
ABS,Alcohol Beverage Services,ABS 85 Wholesale Operations,F,98228,0,4657.56,21,A
ABS,Alcohol Beverage Services,ABS 85 Wholesale Operations,M,98228,698.48,2143.23,21,A
ABS,Alcohol Beverage Services,ABS 85 Wholesale Operations,M,92994.2835,562.17,0,21,A
ABS,Alcohol Beverage Services,ABS 85 Wholesale Operations,M,71238.34,2971.91,0,21,A
ABS,Alcohol Beverage Services,ABS 85 Wholesale Operations,M,87926.5,0,0,55,B
ABS,Alcohol Beverage Services,ABS 85 Administrative Services,M,63733,1363.23,0,21,A
ABS,Alcohol Beverage Services,ABS 85 Administrative Services,M,97333,1782.71,0,21,A
ABS,Alcohol Beverage Services,ABS 85 Administrative Services,F,65733,221.76,0,21,A
ABS,Alcohol Beverage Services,ABS 85 Administrative Services,M,19251.5,0,0,88,C
ABS,Alcohol Beverage Services,ABS 85 Aspen Hill,M,72463,2123.92,1177.6,14,A
ABS,Alcohol Beverage Services,ABS 85 Aspen Hill,M,92321.8755,188.57,0,68,C
ABS,Alcohol Beverage Services,ABS 85 Aspen Hill,M,86103,0,0,65,C
ABS,Alcohol Beverage Services,ABS 85 Aspen Hill,M,45774.7154,228.05,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Aspen Hill,M,21862,1.57,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Aspen Hill,M,57860.9814,1167.19,0,14,A
ABS,Alcohol Beverage Services,ABS 85 Aspen Hill,F,23234.4488,115.61,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Aspen Hill,F,23340.6394,145.03,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Aspen Hill,F,21862,107.53,0,12,A
ABS,Alcohol Beverage Services,ABS 85 Beer Delivery Operations,M,75521.002,15090.42,3562.79,15,A
ABS,Alcohol Beverage Services,ABS 85 Beer Delivery Operations,M,70643.76,5764.52,0,15,A
ABS,Alcohol Beverage Services,ABS 85 Beer Delivery Operations,M,61240,3866.6,2881.5,10,A
BOA,Board of Appeals Department,BOA 02 Board of Appeals Division,F,86103,0,3665.64,65,C
BOA,Board of Appeals Department,BOA 02 Board of Appeals Division,F,74404.5708,414.75,0,63,C
BOA,Board of Appeals Department,BOA 02 Executive Director,F,151930,0,0,56,B
BOE,Board of Elections,BOE 24 Absentee Voting,F,78611.2505,0,0,16,A
BOE,Board of Elections,BOE 24 Absentee Voting,F,98228,0,7017.18,21,A
BOE,Board of Elections,BOE 24 Absentee Voting,F,78937,0,1278.63,16,A
BOE,Board of Elections,BOE 24 Director,M,176938,0,0,54,B
BOE,Board of Elections,BOE 24 Director's Office,F,88504.8779,1577.23,0,68,C
BOE,Board of Elections,BOE 24 Director's Office,F,151930,0,0,56,B
BOE,Board of Elections,BOE 24 Director's Office,M,74908,0,0,68,C
BOE,Board of Elections,BOE 24 Election Judge Recruitment,F,86103,0,0,65,C
BOE,Board of Elections,BOE 24 Election Judge Recruitment,F,107367,0,0,70,C
BOE,Board of Elections,BOE 24 Election Judge Recruitment,M,98228,4304.5,4657.56,21,A
BOE,Board of Elections,BOE 24 Election Judge Recruitment,F,86103,486.76,0,65,C
BOE,Board of Elections,BOE 24 Election Judge Recruitment,F,82655.625,1510.03,0,68,C
BOE,Board of Elections,BOE 24 Election Operations,F,107367,279.81,1744.73,70,C
BOE,Board of Elections,BOE 24 Information Technology Division,F,134490,0,0,75,C
BOE,Board of Elections,BOE 24 Information Technology Division,M,106348.6188,1070.62,0,23,A
BOE,Board of Elections,BOE 24 Information Technology Division,F,98228,0,0,21,A
BOE,Board of Elections,BOE 24 Information Technology Division,M,64692,0,0,10,A
BOE,Board of Elections,BOE 24 Information Technology Division,M,64692,348.91,0,16,A
BOE,Board of Elections,BOE 24 Information Technology Division,M,60000,0,0,16,A
BOE,Board of Elections,BOE 24 Information Technology Division,M,70927,434.78,0,19,A
BOE,Board of Elections,BOE 24 Polling Place Management,M,97194.927,0,0,21,A
BOE,Board of Elections,BOE 24 Polling Place Management,M,78937,0,5526.5,16,A
BOE,Board of Elections,BOE 24 Polling Place Management,M,82655.625,0,0,21,A
BOE,Board of Elections,BOE 24 Polling Place Management,M,51427.38,0,0,12,A
BOE,Board of Elections,BOE 24 Registration Services,F,98228,193.92,7816.14,21,A
BOE,Board of Elections,BOE 24 Registration Services,M,78039.7319,225.12,0,16,A
BOE,Board of Elections,BOE 24 Registration Services,F,78030.942,0,0,16,A
BOE,Board of Elections,BOE 24 Registration Services,F,73697.942,0,0,16,A
BOE,Board of Elections,BOE 24 Registration Services,F,62849.35,90.66,0,16,A
BOE,Board of Elections,BOE 24 Registration Services,F,62849.35,0,0,16,A
BOE,Board of Elections,BOE 24 Registration Services,F,57692,430.48,0,16,A
BOE,Board of Elections,BOE 24 Registration Services,M,54822,0,0,16,A
BOE,Board of Elections,BOE 24 Registration Services,M,60192,86.82,0,16,A
BOE,Board of Elections,BOE 24 Registration Services,F,49338,0,0,16,A
CAT,County Attorney's Office,CAT 30 Administration,F,107367,0,4570.14,70,C
CAT,County Attorney's Office,CAT 30 Administration,M,192460.3,0,0,54,B
CAT,County Attorney's Office,CAT 30 Administration,F,65774.3129,0,0,63,C
CAT,County Attorney's Office,CAT 30 County Attorney,M,257000,0,0,43,B
CAT,County Attorney's Office,CAT 30 County Attorney's Office,F,151930,0,0,56,B
CAT,County Attorney's Office,CAT 30 County Attorney's Office,M,156124.2031,0,0,79,C
CAT,County Attorney's Office,CAT 30 County Attorney's Office,M,124900,0,0,79,C
CAT,County Attorney's Office,CAT 30 County Attorney's Office,F,64504.654,0,0,62,C
CAT,County Attorney's Office,CAT 30 Finance and Procurement,F,157802,0,0,79,C
CAT,County Attorney's Office,CAT 30 Finance and Procurement,F,157802,0,2570.63,79,C
CAT,County Attorney's Office,CAT 30 Finance and Procurement,F,107367,0,4570.14,70,C
CAT,County Attorney's Office,CAT 30 Finance and Procurement,F,103456.94,0,4283.92,72,C
CAT,County Attorney's Office,CAT 30 Finance and Procurement,F,78937,0,3356.62,63,C
CAT,County Attorney's Office,CAT 30 Finance and Procurement,F,78937,0,3356.62,63,C
CAT,County Attorney's Office,CAT 30 Finance and Procurement,F,71199.1131,0,0,63,C
CAT,County Attorney's Office,CAT 30 Finance and Procurement,M,175773,0,0,55,B
CAT,County Attorney's Office,CAT 30 Finance and Procurement,F,25110.5,0,0,88,C
CAT,County Attorney's Office,CAT 30 Finance and Procurement,F,74850.9412,0,0,63,C
CAT,County Attorney's Office,CAT 30 Finance and Procurement,F,157802,0,0,79,C
CAT,County Attorney's Office,CAT 30 Finance and Procurement,F,157802,0,0,79,C
CAT,County Attorney's Office,CAT 30 Finance and Procurement,M,155194.36,0,0,79,C
CAT,County Attorney's Office,CAT 30 Government Operations,F,175773,0,1191.06,55,B
CAT,County Attorney's Office,CAT 30 Government Operations,F,144894.079,0,0,79,C
CAT,County Attorney's Office,CAT 30 Government Operations,F,157802,0,6792.7,79,C
CAT,County Attorney's Office,CAT 30 Government Operations,F,157802,0,0,79,C
CAT,County Attorney's Office,CAT 30 Government Operations,F,91192,0,0,71,C
CAT,County Attorney's Office,CAT 30 Government Operations,F,104137,0,0,74,C
CAT,County Attorney's Office,CAT 30 Health and Human Services,F,157802,0,6792.7,79,C
CAT,County Attorney's Office,CAT 30 Health and Human Services,F,107367,817.36,0,70,C
CAT,County Attorney's Office,CAT 30 Health and Human Services,M,175773,0,0,55,B
CAT,County Attorney's Office,CAT 30 Health and Human Services,F,152740.1816,0,0,79,C
CAT,County Attorney's Office,CAT 30 Health and Human Services,F,101894.3813,0,0,70,C
CAT,County Attorney's Office,CAT 30 Health and Human Services,F,142074.6287,0,0,79,C
CAT,County Attorney's Office,CAT 30 Health and Human Services,F,131799.8872,0,0,79,C
CAT,County Attorney's Office,CAT 30 Health and Human Services,F,128289.56,0,0,79,C
CAT,County Attorney's Office,CAT 30 Health and Human Services,F,129155.17,0,0,79,C
CAT,County Attorney's Office,CAT 30 Insurance Defense Litigation,F,175773,0,2637.61,55,B
CAT,County Attorney's Office,CAT 30 Insurance Defense Litigation,F,175773,0,0,55,B
CAT,County Attorney's Office,CAT 30 Insurance Defense Litigation,F,157802,0,6792.7,79,C
CAT,County Attorney's Office,CAT 30 Insurance Defense Litigation,F,86103,0,3665.64,65,C
CAT,County Attorney's Office,CAT 30 Insurance Defense Litigation,F,106150.0836,0,0,70,C
CAT,County Attorney's Office,CAT 30 Insurance Defense Litigation,F,157802,0,0,79,C
CAT,County Attorney's Office,CAT 30 Insurance Defense Litigation,F,152740.1812,0,0,79,C
CAT,County Attorney's Office,CAT 30 Insurance Defense Litigation,M,114900,0,0,74,C
CAT,County Attorney's Office,CAT 30 Insurance Defense Litigation,F,101882.7943,0,0,70,C
